dataset,sample.id,size,expr,time
27,McGill0027,67517,FLOPART,362594324
27,McGill0027,67517,binsegRcpp,37975266
27,McGill0027,67517,FLOPART,365403685
27,McGill0028,68799,binsegRcpp,38307489
27,McGill0028,68799,FPOP,327688113
27,McGill0028,68799,LOPART,6382109651
27,McGill0028,68799,binsegRcpp,41121483
27,McGill0028,68799,binsegRcpp,38125900
27,McGill0028,68799,FPOP,328375109
27,McGill0028,68799,FLOPART,364494920
27,McGill0028,68799,FLOPARTNoLabel,435643614
27,McGill0028,68799,LOPART,6389014338
27,McGill0028,68799,FLOPART,369151577
27,McGill0028,68799,FLOPART,362619867
27,McGill0028,68799,FPOP,331321451
27,McGill0028,68799,FLOPARTNoLabel,556364260
27,McGill0028,68799,FLOPARTNoLabel,435963250
27,McGill0028,68799,LOPART,6442622207
27,McGill0029,60538,LOPART,4729526628
27,McGill0029,60538,FPOP,266907745
27,McGill0029,60538,LOPART,4761811586
27,McGill0029,60538,binsegRcpp,32751825
27,McGill0029,60538,FPOP,266518696
27,McGill0029,60538,binsegRcpp,30891532
27,McGill0029,60538,binsegRcpp,31229618
27,McGill0029,60538,LOPART,4715368713
27,McGill0029,60538,FLOPART,312277525
27,McGill0029,60538,FPOP,266975969
27,McGill0029,60538,FLOPART,312901381
27,McGill0029,60538,FLOPART,312452759
27,McGill0029,60538,FLOPARTNoLabel,364499676
27,McGill0029,60538,FLOPARTNoLabel,369083312
27,McGill0029,60538,FLOPARTNoLabel,367519162
27,McGill0079,52274,LOPART,2877715011
27,McGill0079,52274,FPOP,243857709
27,McGill0079,52274,FLOPARTNoLabel,326528428
27,McGill0079,52274,FLOPARTNoLabel,323354331
27,McGill0079,52274,FLOPART,311588397
27,McGill0079,52274,FLOPART,305761805
27,McGill0079,52274,FLOPARTNoLabel,326456719
27,McGill0079,52274,LOPART,2872623795
27,McGill0079,52274,FLOPART,310865403
27,McGill0079,52274,FPOP,239712322
27,McGill0079,52274,FPOP,240319286
27,McGill0079,52274,binsegRcpp,24104433
27,McGill0079,52274,LOPART,2874429394
27,McGill0079,52274,binsegRcpp,24817669
27,McGill0079,52274,binsegRcpp,23169920
27,McGill0101,30999,binsegRcpp,13946765
27,McGill0101,30999,LOPART,1098661256
27,McGill0101,30999,binsegRcpp,15070985
27,McGill0101,30999,LOPART,1097996236
27,McGill0101,30999,FPOP,122056877
27,McGill0101,30999,FLOPARTNoLabel,175041013
27,McGill0101,30999,FLOPART,158645236
27,McGill0101,30999,FLOPARTNoLabel,175787254
27,McGill0101,30999,binsegRcpp,14080466
27,McGill0101,30999,FLOPARTNoLabel,172511969
27,McGill0101,30999,FPOP,121789311
27,McGill0101,30999,FLOPART,161833478
27,McGill0101,30999,FPOP,121435768
27,McGill0101,30999,LOPART,1099348744
27,McGill0101,30999,FLOPART,158959050
27,McGill0102,56633,binsegRcpp,24939644
27,McGill0102,56633,FPOP,271970876
27,McGill0102,56633,binsegRcpp,23446178
27,McGill0102,56633,FLOPARTNoLabel,359237859
27,McGill0102,56633,FPOP,271917289
27,McGill0102,56633,FLOPARTNoLabel,361419182
27,McGill0102,56633,FLOPART,319796105
27,McGill0102,56633,LOPART,5071900613
27,McGill0102,56633,binsegRcpp,26784234
27,McGill0102,56633,FPOP,272804447
27,McGill0102,56633,FLOPARTNoLabel,357324799
27,McGill0102,56633,FLOPART,320375394
27,McGill0102,56633,LOPART,5059836117
27,McGill0102,56633,LOPART,5121445136
27,McGill0102,56633,FLOPART,325174116
27,McGill0104,63164,FLOPARTNoLabel,397076923
27,McGill0104,63164,FPOP,301843025
27,McGill0104,63164,FPOP,301761230
27,McGill0104,63164,binsegRcpp,28355231
27,McGill0104,63164,LOPART,4019528070
27,McGill0104,63164,binsegRcpp,26680914
27,McGill0104,63164,binsegRcpp,26747375
27,McGill0104,63164,FLOPART,374888215
27,McGill0104,63164,FPOP,301624864
27,McGill0104,63164,LOPART,3993916641
27,McGill0104,63164,FLOPARTNoLabel,399297565
27,McGill0104,63164,FLOPARTNoLabel,398586953
27,McGill0104,63164,FLOPART,371771764
27,McGill0104,63164,LOPART,4042760105
27,McGill0104,63164,FLOPART,373771498
27,McGill0106,50881,FLOPARTNoLabel,308036239
27,McGill0106,50881,FPOP,227267469
27,McGill0106,50881,FLOPART,277355078
27,McGill0106,50881,LOPART,4268402990
27,McGill0106,50881,binsegRcpp,26160788
27,McGill0106,50881,LOPART,4281034434
27,McGill0106,50881,FPOP,231135778
27,McGill0106,50881,binsegRcpp,25862226
27,McGill0106,50881,FLOPARTNoLabel,312815568
27,McGill0106,50881,FLOPARTNoLabel,310445153
27,McGill0106,50881,binsegRcpp,25599047
27,McGill0106,50881,FLOPART,281985372
27,McGill0106,50881,FLOPART,277072424
27,McGill0106,50881,LOPART,4300941410
27,McGill0106,50881,FPOP,231016837
27,McGill0107,66564,FLOPARTNoLabel,420347088
27,McGill0107,66564,binsegRcpp,31460284
27,McGill0107,66564,LOPART,5956144292
27,McGill0107,66564,FLOPART,367097969
27,McGill0107,66564,LOPART,5973693317
27,McGill0107,66564,FPOP,315125549
27,McGill0107,66564,FPOP,314598822
27,McGill0107,66564,FLOPART,359163895
27,McGill0107,66564,binsegRcpp,31178737
27,McGill0107,66564,FLOPARTNoLabel,422574823
27,McGill0107,66564,binsegRcpp,31695583
27,McGill0107,66564,FLOPARTNoLabel,420445160
27,McGill0107,66564,LOPART,5977833948
27,McGill0107,66564,FLOPART,363940764
27,McGill0107,66564,FPOP,315470728
27,McGill0322,62221,binsegRcpp,30755207
27,McGill0322,62221,FPOP,291816434
27,McGill0322,62221,FLOPART,343774832
27,McGill0322,62221,FLOPART,345254030
27,McGill0322,62221,FLOPARTNoLabel,390838240
27,McGill0322,62221,FPOP,292112126
27,McGill0322,62221,FLOPARTNoLabel,396765118
27,McGill0322,62221,binsegRcpp,31249872
27,McGill0322,62221,LOPART,4360056850
27,McGill0322,62221,FLOPARTNoLabel,390841356
27,McGill0322,62221,binsegRcpp,31064429
27,McGill0322,62221,FLOPART,343957118
27,McGill0322,62221,LOPART,4335029794
27,McGill0322,62221,LOPART,4376609206
27,McGill0322,62221,FPOP,293547741
28,McGill0012,15673,binsegRcpp,6822318
28,McGill0012,15673,FPOP,71637619
28,McGill0012,15673,FLOPART,89731657
28,McGill0012,15673,FLOPART,92259553
28,McGill0012,15673,FLOPARTNoLabel,97348227
28,McGill0012,15673,LOPART,768765621
28,McGill0012,15673,binsegRcpp,6647945
28,McGill0012,15673,FPOP,71943643
28,McGill0012,15673,FLOPART,89950310
28,McGill0012,15673,LOPART,774964534
28,McGill0012,15673,LOPART,773902265
28,McGill0012,15673,binsegRcpp,9103558
28,McGill0012,15673,FPOP,71812238
28,McGill0012,15673,FLOPARTNoLabel,96158243
28,McGill0012,15673,FLOPARTNoLabel,98295614
28,McGill0013,32784,FLOPARTNoLabel,216826122
28,McGill0013,32784,binsegRcpp,13678830
28,McGill0013,32784,FLOPARTNoLabel,216759743
28,McGill0013,32784,binsegRcpp,17424918
28,McGill0013,32784,binsegRcpp,12133745
28,McGill0013,32784,FPOP,170032412
28,McGill0013,32784,FPOP,170082596
28,McGill0013,32784,FLOPART,205168510
28,McGill0013,32784,FLOPARTNoLabel,224978767
28,McGill0013,32784,FPOP,169845534
28,McGill0013,32784,LOPART,2534844926
28,McGill0013,32784,LOPART,2541744611
28,McGill0013,32784,FLOPART,207316090
28,McGill0013,32784,FLOPART,208702669
28,McGill0013,32784,LOPART,2573043888
28,McGill0016,33321,binsegRcpp,12874164
28,McGill0016,33321,FPOP,176873344
28,McGill0016,33321,binsegRcpp,13708555
28,McGill0016,33321,FPOP,175264955
28,McGill0016,33321,FLOPART,208437563
28,McGill0016,33321,FLOPARTNoLabel,225483108
28,McGill0016,33321,LOPART,2522197041
28,McGill0016,33321,binsegRcpp,14040286
28,McGill0016,33321,FLOPARTNoLabel,220494433
28,McGill0016,33321,LOPART,2521294590
28,McGill0016,33321,FLOPART,209838164
28,McGill0016,33321,FLOPART,205778180
28,McGill0016,33321,FLOPARTNoLabel,224640107
28,McGill0016,33321,FPOP,173613516
28,McGill0016,33321,LOPART,2521970885
28,McGill0019,12109,FPOP,51298544
28,McGill0019,12109,FPOP,51245736
28,McGill0019,12109,binsegRcpp,5812447
28,McGill0019,12109,FPOP,51896037
28,McGill0019,12109,FLOPARTNoLabel,72231586
28,McGill0019,12109,FLOPARTNoLabel,76014533
28,McGill0019,12109,FLOPARTNoLabel,71373866
28,McGill0019,12109,binsegRcpp,5643035
28,McGill0019,12109,LOPART,472088104
28,McGill0019,12109,FLOPART,71466198
28,McGill0019,12109,LOPART,470298495
28,McGill0019,12109,LOPART,469590712
28,McGill0019,12109,FLOPART,68276275
28,McGill0019,12109,binsegRcpp,8809875
28,McGill0019,12109,FLOPART,67389404
28,McGill0022,43291,LOPART,3524415350
28,McGill0022,43291,FPOP,246424760
28,McGill0022,43291,binsegRcpp,16584910
28,McGill0022,43291,FPOP,245824069
28,McGill0022,43291,binsegRcpp,17895885
28,McGill0022,43291,FLOPARTNoLabel,307135387
28,McGill0022,43291,LOPART,3502098230
28,McGill0022,43291,FLOPART,286836123
28,McGill0022,43291,FLOPARTNoLabel,302699310
28,McGill0022,43291,FPOP,241908733
28,McGill0022,43291,binsegRcpp,17166905
28,McGill0022,43291,FLOPARTNoLabel,302578770
28,McGill0022,43291,LOPART,3532900054
28,McGill0022,43291,FLOPART,288022171
28,McGill0022,43291,FLOPART,290150604
28,McGill0023,35507,FPOP,185802324
28,McGill0023,35507,FLOPARTNoLabel,236935761
28,McGill0023,35507,FPOP,183788158
28,McGill0023,35507,LOPART,2331531543
28,McGill0023,35507,FPOP,183746420
28,McGill0023,35507,FLOPART,225559163
28,McGill0023,35507,FLOPART,226581088
28,McGill0023,35507,LOPART,2345365107
28,McGill0023,35507,binsegRcpp,18859713
28,McGill0023,35507,LOPART,2346542668
28,McGill0023,35507,binsegRcpp,13326886
28,McGill0023,35507,binsegRcpp,14692227
28,McGill0023,35507,FLOPART,224386604
28,McGill0023,35507,FLOPARTNoLabel,241550311
28,McGill0023,35507,FLOPARTNoLabel,241360891
28,McGill0036,28001,FLOPARTNoLabel,189119019
28,McGill0036,28001,LOPART,1761555529
28,McGill0036,28001,FPOP,148525206
28,McGill0036,28001,FLOPART,177802363
28,McGill0036,28001,binsegRcpp,13402490
28,McGill0036,28001,FLOPARTNoLabel,188040514
28,McGill0036,28001,FLOPART,180714716
28,McGill0036,28001,binsegRcpp,11985571
28,McGill0036,28001,FPOP,147932182
28,McGill0036,28001,FPOP,148118609
28,McGill0036,28001,LOPART,1759205614
28,McGill0036,28001,FLOPART,178380176
28,McGill0036,28001,LOPART,1758240720
28,McGill0036,28001,binsegRcpp,11968884
28,McGill0036,28001,FLOPARTNoLabel,188264128
28,McGill0037,29338,FPOP,153455046
28,McGill0037,29338,LOPART,3219510937
28,McGill0037,29338,FLOPARTNoLabel,197527955
28,McGill0037,29338,FPOP,153763899
28,McGill0037,29338,binsegRcpp,13775467
28,McGill0037,29338,binsegRcpp,11461345
28,McGill0037,29338,FLOPARTNoLabel,197798063
28,McGill0037,29338,FLOPART,297847329
28,McGill0037,29338,FLOPART,186844872
28,McGill0037,29338,LOPART,2105701452
28,McGill0037,29338,FLOPART,186357013
28,McGill0037,29338,binsegRcpp,12197500
28,McGill0037,29338,FLOPARTNoLabel,199878649
28,McGill0037,29338,FPOP,155290657
28,McGill0037,29338,LOPART,2097834249
29,McGill0012,21128,binsegRcpp,7450192
29,McGill0012,21128,FLOPART,123216029
29,McGill0012,21128,FLOPARTNoLabel,135909383
29,McGill0012,21128,LOPART,612228646
29,McGill0012,21128,FLOPART,123858335
29,McGill0012,21128,FLOPARTNoLabel,133956512
29,McGill0012,21128,binsegRcpp,8558053
29,McGill0012,21128,LOPART,611926681
29,McGill0012,21128,FPOP,103261493
29,McGill0012,21128,FLOPART,119333698
29,McGill0012,21128,binsegRcpp,7641949
29,McGill0012,21128,LOPART,615713646
29,McGill0012,21128,FLOPARTNoLabel,133024131
29,McGill0012,21128,FPOP,99008358
29,McGill0012,21128,FPOP,98861578
29,McGill0013,30185,FLOPART,202573579
29,McGill0013,30185,FLOPARTNoLabel,198206095
29,McGill0013,30185,binsegRcpp,11996272
29,McGill0013,30185,binsegRcpp,10287269
29,McGill0013,30185,FPOP,154316620
29,McGill0013,30185,LOPART,1256039879
29,McGill0013,30185,FLOPARTNoLabel,202166162
29,McGill0013,30185,FPOP,154352741
29,McGill0013,30185,LOPART,1256082888
29,McGill0013,30185,binsegRcpp,10393541
29,McGill0013,30185,FPOP,154675862
29,McGill0013,30185,FLOPARTNoLabel,198107695
29,McGill0013,30185,FLOPART,211820104
29,McGill0013,30185,FLOPART,202593669
29,McGill0013,30185,LOPART,1255933033
29,McGill0016,40787,FLOPART,227788374
29,McGill0016,40787,LOPART,1721190127
29,McGill0016,40787,FLOPART,233399306
29,McGill0016,40787,FLOPARTNoLabel,275370268
29,McGill0016,40787,FLOPART,231049719
29,McGill0016,40787,FPOP,215699811
29,McGill0016,40787,LOPART,1721000215
29,McGill0016,40787,FPOP,216050525
29,McGill0016,40787,binsegRcpp,14108879
29,McGill0016,40787,binsegRcpp,15918127
29,McGill0016,40787,FPOP,216285168
29,McGill0016,40787,LOPART,1720514119
29,McGill0016,40787,FLOPARTNoLabel,275996051
29,McGill0016,40787,binsegRcpp,15347858
29,McGill0016,40787,FLOPARTNoLabel,275026319
29,McGill0019,26990,FLOPART,143549282
29,McGill0019,26990,binsegRcpp,9651482
29,McGill0019,26990,FLOPART,141883042
29,McGill0019,26990,LOPART,913462739
29,McGill0019,26990,binsegRcpp,11244127
29,McGill0019,26990,FLOPARTNoLabel,169292157
29,McGill0019,26990,FLOPARTNoLabel,172298154
29,McGill0019,26990,LOPART,912545077
29,McGill0019,26990,FLOPARTNoLabel,169108108
29,McGill0019,26990,FPOP,127092866
29,McGill0019,26990,FPOP,127114145
29,McGill0019,26990,FLOPART,141227493
29,McGill0019,26990,binsegRcpp,10194691
29,McGill0019,26990,LOPART,913112271
29,McGill0019,26990,FPOP,127447065
29,McGill0022,30514,FLOPARTNoLabel,204265813
29,McGill0022,30514,LOPART,1188368231
29,McGill0022,30514,binsegRcpp,10384890
29,McGill0022,30514,binsegRcpp,10787469
29,McGill0022,30514,FLOPART,188505249
29,McGill0022,30514,FLOPARTNoLabel,205732711
29,McGill0022,30514,FPOP,158659340
29,McGill0022,30514,LOPART,1195538024
29,McGill0022,30514,FLOPART,188063351
29,McGill0022,30514,FPOP,158588123
29,McGill0022,30514,LOPART,1186959717
29,McGill0022,30514,binsegRcpp,12016731
29,McGill0022,30514,FPOP,159226001
29,McGill0022,30514,FLOPART,190750573
29,McGill0022,30514,FLOPARTNoLabel,202325857
29,McGill0023,35081,binsegRcpp,12798765
29,McGill0023,35081,FLOPARTNoLabel,231773410
29,McGill0023,35081,FLOPART,194481245
29,McGill0023,35081,LOPART,1183270332
29,McGill0023,35081,LOPART,1181499583
29,McGill0023,35081,FPOP,181028571
29,McGill0023,35081,FLOPARTNoLabel,233920006
29,McGill0023,35081,FLOPART,196423497
29,McGill0023,35081,binsegRcpp,12796920
29,McGill0023,35081,FPOP,180214557
29,McGill0023,35081,FLOPART,194482434
29,McGill0023,35081,LOPART,1185100121
29,McGill0023,35081,FLOPARTNoLabel,230838897
29,McGill0023,35081,FPOP,177151283
29,McGill0023,35081,binsegRcpp,15473564
29,McGill0036,46421,binsegRcpp,16139035
29,McGill0036,46421,LOPART,2275893395
29,McGill0036,46421,FPOP,261326128
29,McGill0036,46421,LOPART,2287312838
29,McGill0036,46421,FLOPARTNoLabel,328031037
29,McGill0036,46421,FLOPARTNoLabel,326793780
29,McGill0036,46421,FLOPARTNoLabel,326097231
29,McGill0036,46421,binsegRcpp,17603227
29,McGill0036,46421,FLOPART,287171298
29,McGill0036,46421,FPOP,260397068
29,McGill0036,46421,FLOPART,292612367
29,McGill0036,46421,FPOP,264685299
29,McGill0036,46421,binsegRcpp,17106102
29,McGill0036,46421,LOPART,2289392891
29,McGill0036,46421,FLOPART,287916063
29,McGill0037,35254,binsegRcpp,11700867
29,McGill0037,35254,binsegRcpp,11553431
29,McGill0037,35254,binsegRcpp,11533054
29,McGill0037,35254,FPOP,192540059
29,McGill0037,35254,FLOPART,210338774
29,McGill0037,35254,FPOP,191998326
29,McGill0037,35254,FLOPARTNoLabel,245476881
29,McGill0037,35254,LOPART,1481464234
29,McGill0037,35254,LOPART,1478511947
29,McGill0037,35254,FLOPARTNoLabel,244321993
29,McGill0037,35254,FLOPART,213149037
29,McGill0037,35254,FLOPART,214524956
29,McGill0037,35254,LOPART,1481161531
29,McGill0037,35254,FLOPARTNoLabel,244361517
29,McGill0037,35254,FPOP,188569168
30,McGill0012,28209,LOPART,1042353988
30,McGill0012,28209,binsegRcpp,11092304
30,McGill0012,28209,FPOP,138305546
30,McGill0012,28209,LOPART,1038002166
30,McGill0012,28209,FLOPARTNoLabel,182125075
30,McGill0012,28209,FLOPART,167994835
30,McGill0012,28209,FLOPART,167537152
30,McGill0012,28209,FLOPARTNoLabel,183223260
30,McGill0012,28209,FPOP,138542567
30,McGill0012,28209,binsegRcpp,11819972
30,McGill0012,28209,FLOPART,167462819
30,McGill0012,28209,FLOPARTNoLabel,179814479
30,McGill0012,28209,LOPART,1036292835
30,McGill0012,28209,FPOP,138559008
30,McGill0012,28209,binsegRcpp,11240683
30,McGill0013,43935,FLOPART,266983103
30,McGill0013,43935,FPOP,232870857
30,McGill0013,43935,FLOPART,272615683
30,McGill0013,43935,FLOPARTNoLabel,295713443
30,McGill0013,43935,FLOPART,267787605
